"","Longitude","Latitude","Date","Survey_Type"
"72416",-77.0151546022709,38.9403259585579,1979-11-29,"transect "
"79794",-77.0472583293064,38.9383864904472,1979-11-30,"TRANSECT"
"42458",-77.0301155624427,38.9479620985659,1979-12-02,"transect"
"12082",-77.0363492958477,38.9557186049485,1979-12-16,"Transect1"
"46634",-77.0441414626039,38.9468712717786,1979-12-17,"TRANSECT"
"68553",-77.0262194790647,38.9412956727201,1979-12-19,"transect"
"6213",-77.0645569395052,38.9571728553929,1979-12-23,"Transect2"
"92980",-77.060660856127,38.934992293607,1979-12-27,"transect"
"40406",-77.0544271227221,38.9484469050834,1979-12-30,"transect"
"117117",-77.0664270595266,38.9288095890774,1979-12-31,"second_transect"
"88606",-77.0036221954717,38.9362045254137,1980-01-03,"Transect"
"163568",-77.0665829028617,38.9169275852479,1980-01-05,"transect "
"170350",-77.0438297759336,38.9152299936921,1980-01-06,"transect"
"215169",-77.0028429787961,38.9038308273274,1980-01-14,"Transect1"
"115639",-77.0012845454449,38.9292945265571,1980-01-16,"transect"
"85934",-77.0506868826791,38.9368106335464,1980-01-17,"Transect2"
"51124",-77.0092325555362,38.9457804282053,1980-01-20,"transect"
"51714",-77.0650244695105,38.9455380162429,1980-01-21,"transect"
"201481",-77.0676738062076,38.9072265151186,1980-01-22,"transect_2"
"110387",-77.0072065921796,38.9306280875322,1980-01-31,"transect"
"136224",-77.0435180892634,38.9239600319421,1980-02-01,"transect_2"
"45068",-77.0665829028617,38.9472348825727,1980-02-02,"transect"
"214509",-77.0318298391291,38.9039521046881,1980-02-13,"TRANSECT"
"188343",-77.046790799301,38.9106220404886,1980-02-18,"transect"
"171421",-77.0246610457134,38.9149874772978,1980-02-20,"transect4"
"73810",-77.0195182156544,38.9399623123279,1980-02-23,"transect4"
"151047",-77.0234142990324,38.9202013971424,1980-02-26,"transect"
"142457",-77.0324532124696,38.9223838544935,1980-02-29,"Transect1"
"42565",-77.0134403255845,38.9479620985659,1980-03-04,"TRANSECT"
"136291",-77.0330765858101,38.9239600319421,1980-03-04,"transect"
"180433",-77.0237259857027,38.912683530219,1980-03-10,"transect"
"124746",-77.0594141094461,38.9268698060057,1980-03-15,"transect4"
"13171",-77.0143753855953,38.9554762269731,1980-03-29,"first_transect"
"118343",-77.0231026123622,38.9285671190943,1980-03-30,"transect4"
"188774",-77.0534920627113,38.9105007745222,1980-04-10,"TRANSECT"
"141838",-77.0550504960626,38.9225051001559,1980-04-16,"transect"
"214483",-77.0358817658424,38.9039521046881,1980-04-17,"transect"
"170796",-77.0481933893171,38.9151087355985,1980-04-18,"Transect1"
"198414",-77.0285571290915,38.9080754116883,1980-04-20,"transect"
"60681",-77.0132844822494,38.9572940415827,1980-04-22,"Transect2"
"78117",-77.0131286389143,38.9388713624481,1980-04-26,"transect"
"185206",-77.0185831556436,38.9114708964522,1980-05-12,"transect"
"49037",-77.0389986325449,38.9462652496435,1980-05-13,"transect"
"115465",-77.0284012857564,38.9292945265571,1980-05-20,"transect"
"181917",-77.014063698925,38.9123197422643,1980-05-28,"transect"
"119868",-77.0070507488445,38.9282034125655,1980-05-29,"transect3"
"191912",-77.007674122185,38.9097731743733,1980-06-08,"transect"
"64605",-77.050531039344,38.9422653736199,1980-06-14,"transect_2"
"175117",-77.0396220058853,38.9140174034331,1980-07-05,"transect"
"21678",-77.0182714689734,38.9532947878896,1980-07-11,"transect"
"122400",-77.0556738694031,38.9274759939136,1980-07-16,"first_transect"
"143339",-77.0427388725878,38.9221413625474,1980-07-21,"transect"
"83553",-77.0524011593654,38.9374167364987,1980-07-30,"transect"
"213292",-76.9998819554287,38.9043159355272,1980-07-30,"TRANSECT"
"168494",-77.0375960425287,38.9157150239945,1980-08-09,"transect"
"123197",-77.0053364721581,38.9273547567465,1980-08-11,"transect"
"592",-77.0541154360518,38.9586270759935,1980-08-14,"transect"
"195909",-77.0495959793332,38.9086817601658,1980-08-15,"transect"
"23413",-77.0433622459283,38.9528100145302,1980-08-17,"transect"
"55443",-77.0009728587746,38.9446895678466,1980-08-19,"transect"
"216238",-77.0578556760948,38.9034669940022,1980-08-19,"Transect1"
"181079",-77.0707906729101,38.912441005123,1980-08-21,"transect"
"171800",-77.0394661625502,38.9148662187898,1980-08-23,"transect_2"
"38071",-77.0489726059928,38.9490529085673,1980-08-26,"transect"
"54770",-77.0319856824642,38.944810775382,1980-09-02,"transect"
"57935",-77.0558297127382,38.9439623182821,1980-09-09,"transect"
"135441",-77.017803938968,38.9242025176725,1980-09-23,"transects"
"59722",-76.998946895418,38.9435986907024,1980-09-25,"first_transect"
"37602",-77.0481933893171,38.9491741086425,1980-09-29,"transect"
"55712",-77.032920742475,38.9445683601039,1980-10-03,"Transect5"
"998",-77.0647127828403,38.9585058920834,1980-10-05,"transect"
"107415",-77.0271545390754,38.9313554738602,1980-10-12,"transect"
"159151",-77.0162455056168,38.9181401257826,1980-10-14,"Transect3"
"2630",-77.0319856824642,38.9581423391092,1980-10-21,"Transect2"
"146190",-77.0416479692419,38.9214138817362,1980-10-31,"transect"
"16994",-77.0095442422064,38.9545067067813,1980-10-31,"transect"
"89060",-77.0067390621742,38.9360833031655,1980-11-06,"Transect1"
"149593",-77.0284012857564,38.920565144696,1980-11-07,"transect"
"45893",-77.0221675523515,38.9576575989091,1980-11-07,"Transect1"
"198306",-77.0453882092849,38.9080754116883,1980-11-17,"Transect2"
"153361",-77.0321415257994,38.9195951470758,1980-11-25,"transect4"
"169601",-77.012816952244,38.9154725092577,1980-11-27,"transect"
"88623",-77.0009728587746,38.9362045254137,1980-12-03,"transect"
"210904",-77.002687135461,38.9049223161159,1980-12-07,"transect"
"86057",-77.0315181524589,38.9368106335464,1980-12-11,"transect"
"22141",-77.0229467690271,38.9582635236412,1980-12-15,"Transect1"
"111276",-77.0164013489519,38.9303856237652,1980-12-22,"Transect4"
"75547",-77.0442973059391,38.9394774477869,1981-01-01,"transect"
"105831",-77.0524011593654,38.9317191642269,1981-01-02,"Transect3"
"74746",-77.0213883356758,38.9397198804718,1981-01-03,"transect4"
"126528",-77.0033105088014,38.9265060907745,1981-01-17,"transect_2"
"113358",-77.0612842294676,38.9297794607217,1981-01-25,"Transect"
"13391",-77.0539595927167,38.9553550376744,1981-02-01,"transect"
"12165",-77.0234142990324,38.9557186049485,1981-02-08,"transect"
"101971",-77.0629985061539,38.9326889960876,1981-02-09,"transect"
"36967",-76.9994144254234,38.949416508171,1981-02-11,"transect_2"
"65723",-77.024037672373,38.9420229496383,1981-02-17,"transect"
"188261",-77.0595699527812,38.9106220404886,1981-02-18,"transect1"
"182489",-76.9987910520829,38.9121984791984,1981-02-21,"transect"
"45628",-77.0531803760411,38.9471136791819,1981-02-23,"Transect5"
"124331",-77.0502193526737,38.9269910440017,1981-03-01,"transect"
"23749",-77.0648686261754,38.9526888206723,1981-03-06,"transect"
"163004",-77.0067390621742,38.9171700950123,1981-03-12,"transect"
"117942",-77.0117260488981,38.9286883541894,1981-03-13,"transect"
"89450",-77.0198299023246,38.9359620807101,1981-03-22,"Transect5"
"148222",-77.0204532756651,38.9209288903851,1981-03-26,"transect"
"111471",-77.0598816394514,38.930264391571,1981-04-03,"transect"
"24396",-77.037907729199,38.9525676266071,1981-04-04,"transect"
"90779",-77.0343233324911,38.9355984121005,1981-04-04,"transect3"
"205327",-77.0592582661109,38.9062563351803,1981-04-13,"transect"
"65737",-77.0218558656812,38.9420229496383,1981-04-22,"transect"
"196558",-77.0223233956866,38.9085604908846,1981-04-26,"transect"
"103207",-77.0181156256382,38.9324465393656,1981-05-04,"first_transect"
"40052",-77.0357259225073,38.9485681061946,1981-05-10,"first_transect"
"101622",-77.0435180892634,38.9328102241377,1981-05-13,"transect"
"154041",-77.0000377987639,38.9194738964409,1981-05-16,"transect"
"195110",-77.0263753223998,38.9089242981065,1981-05-18,"Transect5"
"67555",-77.0340116458209,38.9415380991884,1981-05-20,"transect3"
"182599",-77.0555180260679,38.9120772159254,1981-05-27,"transect"
"39997",-77.0442973059391,38.9485681061946,1981-06-01,"transect"
"180774",-77.0444531492742,38.9125622677746,1981-06-03,"transects"
"76803",-77.0701672995696,38.9391137972052,1981-06-06,"transect"
"94896",-77.0575439894246,38.9345073950825,1981-06-07,"transect4"
"134479",-77.0199857456597,38.924445002574,1981-06-27,"TRANSECT"
"110104",-77.0513102560196,38.9306280875322,1981-07-07,"transect"
"39912",-77.0575439894246,38.9485681061946,1981-07-08,"transect"
"202221",-77.0262194790647,38.9071052433515,1981-07-20,"Transect2"
"136174",-77.0513102560196,38.9239600319421,1981-07-20,"second_transect"
"189007",-77.0171805656275,38.9105007745222,1981-07-23,"first_transect"
"78386",-77.0450765226147,38.9387501447587,1981-07-24,"transect"
"58730",-77.0058040021635,38.9438411092961,1981-07-27,"transect"
"24239",-77.0623751328134,38.9525676266071,1981-07-30,"transect"
"194162",-77.0263753223998,38.9091668352186,1981-08-06,"transect"
"157062",-77.0463232692957,38.9186251361954,1981-08-08,"transect"
"7670",-77.0591024227758,38.9568092955796,1981-08-10,"transect"
"175691",-77.024037672373,38.9138961432677,1981-08-12,"transect"
"202431",-77.0673621195373,38.9069839713771,1981-08-20,"transect"
"200676",-77.0453882092849,38.9074690580315,1981-08-26,"transect "
"121425",-77.0598816394514,38.9277184676265,1981-08-29,"Transect1"
"142399",-77.0414921259068,38.9223838544935,1981-09-04,"transect "
"199102",-77.0690763962237,38.9078328708471,1981-09-09,"TRANSECT"
"59304",-77.0640894094997,38.9435986907024,1981-09-15,"transect"
"169538",-77.0226350823568,38.9154725092577,1981-09-29,"transect"
"119298",-77.0220117090163,38.9283246482824,1981-09-30,"transect"
"14049",-77.0252844190539,38.9552338481686,1981-10-01,"transect"
"46364",-77.0123494222387,38.9469924755838,1981-10-09,"transect"
"63586",-77.0615959161378,38.9425077967728,1981-10-15,"transect"
"173985",-77.0682971795481,38.9142599231423,1981-10-23,"transect"
"74467",-77.0648686261754,38.9397198804718,1981-10-24,"transect"
"35592",-77.0659595295213,38.9496589068705,1981-10-30,"transects"
"91412",-77.0095442422064,38.9354771888163,1981-11-04,"transect"
"167093",-77.0343233324911,38.916078794546,1981-11-05,"Transect"
"163175",-77.0539595927167,38.9170488402337,1981-11-07,"Transect3"
"162139",-77.0676738062076,38.9172913495837,1981-11-08,"transect"
"200216",-77.0432064025932,38.9075903291772,1981-11-08,"transect"
"75851",-77.0707906729101,38.9393562311336,1981-11-11,"Transect5"
"38021",-77.0709465162452,38.95777878427,1981-11-12,"transect4"
"211670",-77.0310506224535,38.9046797645019,1981-11-13,"transect"
"191222",-77.0413362825717,38.9098944415827,1981-11-16,"transect"
"201335",-77.016557192287,38.9073477866787,1981-11-21,"transect "
"115157",-77.0025312921259,38.9294157604091,1981-11-22,"transect"
"48854",-77.0675179628725,38.9462652496435,1981-11-23,"transect"
"21078",-77.037907729199,38.9534159807114,1981-11-25,"transect"
"128529",-77.0608166994621,38.9258998945786,1981-11-26,"TRANSECT"
"19849",-77.0078299655201,38.9537795579332,1981-12-08,"transect"
"188024",-77.0226350823568,38.9107433062478,1981-12-12,"transect"
"161492",-77.0207649623354,38.9175338581052,1981-12-17,"Transect2"
"140377",-77.0611283861324,38.9228688358995,1981-12-18,"transect"
"28211",-77.0022196054556,38.9581423391092,1981-12-21,"transect"
"176888",-77.0591024227758,38.9135323615285,1981-12-28,"transect"
"209682",-77.0453882092849,38.9051648669013,1982-01-01,"transect"
"75753",-77.0121935789036,38.9394774477869,1982-01-01,"transect"
"125030",-77.0151546022709,38.9268698060057,1982-01-03,"transect"
"40056",-77.0351025491667,38.9485681061946,1982-01-05,"transect"
"154955",-77.0053364721581,38.9192313945496,1982-01-10,"Transect5"
"76102",-77.031673995794,38.9393562311336,1982-01-13,"transect"
"73199",-77.0408687525663,38.9400835279452,1982-01-21,"transect"
"49185",-77.0159338189465,38.9462652496435,1982-01-27,"transect"
"51129",-77.0084533388606,38.9457804282053,1982-01-28,"transect1"
"205231",-77.0003494854341,38.9063776083976,1982-02-01,"transect"
"138251",-77.0231026123622,38.9234750579951,1982-02-03,"transect1"
"46311",-77.0206091190002,38.9469924755838,1982-02-04,"transect"
"71271",-77.0698556128993,38.9569304823913,1982-02-08,"transect"
"83010",-77.063154349489,38.9375379564676,1982-02-17,"TRANSECT"
"130817",-76.9997261120936,38.9254149338922,1982-02-20,"transect "
"122813",-77.0651803128456,38.9273547567465,1982-02-22,"Transect1"
"191380",-77.0167130356221,38.9098944415827,1982-02-26,"transect"
"103888",-77.0597257961163,38.9322040818149,1982-03-01,"transect_2"
"197677",-77.0695439262291,38.9081966817981,1982-03-12,"second_transect"
"30403",-77.0620634461431,38.9509920849007,1982-03-13,"transect "
"118743",-77.0346350191614,38.928445883792,1982-03-23,"transect"
"184302",-77.0117260488981,38.9117134248631,1982-03-28,"Transect5"
"157844",-77.0721932629262,38.9183826314035,1982-04-09,"transect"
"216525",-77.0131286389143,38.9034669940022,1982-04-14,"transect_2"
"126515",-77.0053364721581,38.9265060907745,1982-04-15,"transect3"
"138873",-77.0000377987639,38.9233538139905,1982-04-16,"transect"
"98014",-77.0148429156006,38.9337800410792,1982-04-17,"transect1"
"158166",-77.0220117090163,38.9183826314035,1982-04-18,"transect"
"125904",-77.02668700907,38.9266273293921,1982-04-19,"transect"
"115981",-77.0218558656812,38.9291732924981,1982-04-28,"transect"
"69594",-77.0117260488981,38.9410532454229,1982-05-01,"transect"
"41973",-77.0318298391291,38.9480833005061,1982-05-05,"transect"
"193586",-77.0422713425824,38.9092881034639,1982-05-14,"transects"
"22029",-77.0374401991936,38.9531735948607,1982-05-24,"transect"
"213845",-77.0614400728027,38.9040733818416,1982-06-02,"second_transect"
"157620",-77.0332324291452,38.918503883903,1982-06-13,"transect"
"29141",-77.0371285125233,38.9513556745569,1982-06-15,"transect"
"1272",-77.0527128460357,38.9587482596964,1982-06-20,"transect"
"196359",-77.0533362193762,38.9085604908846,1982-07-04,"transect"
"193143",-77.0374401991936,38.9094093715021,1982-07-11,"transect"
"145726",-77.0400895358907,38.9215351290561,1982-07-26,"Transect2"
"104604",-77.0220117090163,38.9320828527287,1982-07-30,"transect"
"192917",-76.9987910520829,38.909530639333,1982-08-12,"transect_2"
"50221",-77.0022196054556,38.946022839339,1982-08-26,"transect"
"33810",-77.0198299023246,38.9587482596964,1982-09-18,"transect"
"124398",-77.0397778492205,38.9269910440017,1982-09-20,"thirdtransect"
"58572",-77.0304272491131,38.9438411092961,1982-09-25,"transect"
"92138",-77.0441414626039,38.9352347416262,1982-09-26,"Transect4"
"89680",-77.0578556760948,38.9358408580475,1982-09-27,"transect"
"207440",-77.0254402623891,38.905771240239,1982-10-02,"transect"
"78209",-76.9987910520829,38.9388713624481,1982-10-17,"transect"
"44000",-77.0114143622279,38.9475984915019,1982-10-22,"transect_2"
"112955",-77.0502193526737,38.9299006937448,1982-10-22,"transect "
"36700",-77.0410245959015,38.949416508171,1982-10-25,"transects"
"129497",-77.0576998327597,38.9256574146498,1982-10-27,"thirdtransect"
"215877",-77.0402453792258,38.9035882719845,1982-11-09,"transect"
"32018",-77.0319856824642,38.9506284933792,1982-11-12,"Transect2"
"102279",-77.0149987589357,38.9326889960876,1982-11-14,"Transect5"
"135818",-77.032920742475,38.9240812749108,1982-11-25,"Transect5"
"103772",-77.003933882142,38.9323253106938,1982-11-26,"transect"
"19221",-77.0318298391291,38.953900749926,1982-11-27,"transect"
"192050",-77.0600374827865,38.9096519069567,1982-11-27,"transect"
"15512",-77.0188948423139,38.9548702784075,1982-11-28,"transect"
"12382",-77.0634660361593,38.9555974160644,1982-11-30,"Transect2"
"11040",-77.0509985693494,38.9559609820951,1982-12-02,"Transect3"
"22449",-77.0458557392902,38.9530524016244,1982-12-06,"transect4"
"168253",-77.0012845454449,38.9158362810523,1982-12-16,"transects"
"197646",-77.0005053287693,38.9083179517007,1982-12-29,"transect"
"65747",-77.0202974323299,38.9420229496383,1983-01-08,"transect"
"146252",-77.0319856824642,38.9214138817362,1983-01-09,"transect"
"43703",-77.0576998327597,38.9475984915019,1983-01-10,"transect"
"118829",-77.0212324923407,38.928445883792,1983-01-28,"transect "
"169426",-77.0400895358907,38.9154725092577,1983-01-31,"transect"
"66970",-77.0513102560196,38.9416593121118,1983-02-04,"transect"
"123527",-77.0277779124159,38.9272335193721,1983-02-08,"transect_2"
